             time             Te01             Te02             Te03             Te04             Te05             Te06             Te07             Te08             Te09             Te10             Te11             Te12             Te13             Te14             Te15             Te16             Te17             Te18             Te19             Te20             Te21             Te22             Te23             Te24             Te25             Te26             Te27             Te28             Te29             Te30             Te31             Te32             Te33             Te34             Te35             Te36             Te37             Te38             Te39             Te40             Te41             Te42             Te43             Te44             Te45             Te46             Te47             Te48             Te49             Te50             Te51             Te52             Te53             Te54             Te55             Te56             Te57             Te58             Te59             Te60             Te61             Te62             Te63             Te64             Te65             Te66             Te67             Te68             Te69             Te70             Te71             Te72             Te73             Te74             Te75             Te76             Te77             Te78             Te79             Te80             Te81             Te82             Te83             Te84             Te85             Te86             Te87             Te88             Te89             Te90             Te91             Te92             Te93             Te94             Te95             Te96
 60.14303         1071.25484416085 1168.33831656753 1225.2188796795  1296.8373386183  1461.01912015454 1615.92964650371 1746.89197225363 1887.54579065306 1989.59065352783 2197.47753868273 2304.11319792421 2705.06885521557 1086.05862112682 1157.56777062009 1246.68818595944 1405.3277265223  1511.68145591173 1635.25528420098 1723.72896843813 1929.95312715557 2049.96540071882 2274.27544111242 2467.84298268764 3051.4256653676  140.62369189027  125.890380878865 134.968697341786 115.085704456613 115.301446726419 70.6935891166676 112.759620129537 119.496619174116 176.49576495569  161.232233040635 140.726977993284 142.228977308106 268.959798601718 -435.67793954915 132.97877029012  252.005044678227 292.842956926313 401.780738845444 521.474770040322 555.182677992326 618.117278802085 646.495700284719 734.789890968371 862.74567622552  5044.77732647469 5045.38059768116 5034.59762210805 5093.80072345844 4986.75930058748 5012.31751509586 4965.8958718472  4909.60954050164 4867.00347924002 4757.48655469728 4767.87404871529 4869.32722086806 4714.56424076738 4679.04726518449 4877.7598391904  4535.71371801394 4320.34236982709 4381.17213398919 4228.88115250022 4118.89872556299 3984.95406927615 3798.92869485302 3710.17799322972 3517.07305479061 3237.8002095263  3220.04042087898 3391.89788093201 3607.54656051386 3772.11155399978 3810.22817820168 4054.90701601721 4111.9795981304  4214.91747635038 4426.93534923679 4665.35181347542 4682.66253158205 3212.48888155336 3416.09257884131 3480.17654988436 3717.77655211053 3796.52042433586 3923.00743745443 3972.63579926155 4245.12382517747 4367.18299857823 4770.5247333297  4625.0239932587  4791.51789569442
 60.143035        1072.31976263374 1172.15363526013 1225.02054337085 1298.61290112078 1460.58210982964 1615.35379325777 1748.62844584091 1885.31868016314 1984.89738676767 2194.82404540773 2316.8177228152  2709.30096821773 1084.20346997078 1156.52006762176 1243.71241285362 1398.56700804845 1511.40571083843 1634.87732632002 1717.38097268067 1927.47964096066 2044.24440235614 2288.38978534217 2479.8222165146  3066.76492308801 137.96689703834  126.128719328635 125.280678918375 114.889980829327 114.972773982781 82.9232818005764 114.87724422671  114.349452621781 171.633875239643 166.931089013488 151.333058308363 142.763471312028 308.634829731263 -336.05645626579 163.636700615586 256.22055209909  298.164712051055 405.370008437818 522.882349731845 558.172272556726 618.684151663408 646.279324981797 735.513965599964 862.112004818715 5047.2328122497  5055.09670850319 5026.79019567755 5088.62977894289 4983.04034494876 5001.26598866127 4962.26439884666 4910.06629612628 4864.33003001092 4739.55784932967 4749.69643099361 4819.01027531072 4714.83722550298 4683.58947818576 4832.98080301655 4501.34566905554 4277.27405214403 4376.40643286003 4211.94782148477 4118.14214542136 3997.34338054177 3800.07830070083 3709.89507549536 3505.11768717068 3232.59531510469 3237.56652402572 3397.51696325787 3622.78821919658 3773.103017124   3804.05201743141 4063.20354381069 4139.05435975693 4201.96499941246 4415.42639110423 4670.20957546486 4690.4368254232  3222.18796077625 3430.77555556336 3489.80374214837 3715.73825441916 3777.82806547279 3909.4510682635  3981.51140718784 4246.25381577291 4358.54179409771 4793.54945406889 4620.4861524228  4795.04546810452
 60.14304         1077.21839020893 1175.85156118489 1222.97102513932 1302.44437404718 1460.98550050354 1607.96372443997 1742.08327867429 1886.16001932122 1980.40597802891 2192.56077019092 2325.01709539751 2710.87763220622 1085.79360085354 1155.93577148237 1244.92076170097 1394.36033965884 1510.57849485231 1634.04582544098 1715.6269173979  1923.42824169719 2037.42969013693 2296.33924870815 2500.66608132632 3083.32589101375 137.360961545039 131.467501112629 118.246912204503 113.743597542027 114.284126784327 95.8986876706998 116.902125764265 109.078753895007 172.642946531684 170.965676877016 156.734302776253 145.008347596513 334.469734239292 -300.19272106771 197.360423809139 252.313498004791 303.681760442913 408.415449253783 522.882349731845 561.35350619379  619.194334643701 648.082459476177 736.274245620387 861.874380760554 5059.77329218395 5067.66289101013 5022.03514387837 5087.83426862611 4991.25304075264 4994.23319911198 4950.39848119467 4922.3158035768  4866.72205087571 4728.93000229693 4734.27561056958 4799.13718729825 4708.16921990772 4671.8310637583  4777.71938546313 4460.15363553904 4260.38452135619 4362.85689110498 4203.48114532226 4105.80401461749 4003.79260808374 3804.35478775334 3700.03598277232 3484.98970396474 3227.51473157615 3255.5879565998  3405.69097986227 3634.98154068066 3775.84706885103 3806.81292969744 4065.08267907696 4159.51639133963 4193.25558078709 4416.29414138216 4673.42064886605 4702.53015317343 3222.79933452511 3440.53479188969 3503.16321374341 3704.78030219874 3766.91560249884 3895.84431663752 3995.40597911242 4244.3167434606  4354.74301100888 4816.95163969522 4619.77631987443 4809.58214180509
 60.143045        1078.81577035565 1176.70267308183 1216.7563415285  1308.14486163505 1465.62451171893 1601.1974956623  1737.40816218123 1886.35796637274 1980.96109374801 2191.39011125303 2333.03626452717 2713.5330761551  1089.61748460317 1157.38643055076 1247.15710517415 1391.30549957578 1509.63310171928 1628.18753364958 1718.38327760435 1920.74152752394 2037.68208327231 2299.58393561513 2523.66620851936 3093.09958094155 135.589764858551 131.276830061876 108.2934687367   113.394090348588 115.191889065602 107.233525000515 118.756978843455 103.313927255862 171.26693965174  178.530529505892 157.421733791585 150.139494030419 378.758141495955 -225.80868163488 255.993716088803 249.228981800339 306.855283669563 414.832628649441 526.032646600958 558.36391396872  621.348448056866 650.534720979854 737.179340567128 861.834781585335 5079.94328050241 5082.94958834255 5022.59578494443 5121.84332700814 5011.03582777154 4985.65987776794 4939.80474237495 4932.28150249163 4869.60654990807 4724.86370659295 4719.28554366689 4783.9152456222  4698.18669886459 4650.51205884491 4738.63948240733 4428.51517888935 4236.10583212348 4360.80110517087 4204.52856401479 4099.8677480236  4013.38160763147 3814.47118000811 3695.63965817985 3460.61195153298 3211.49391534024 3280.96550819039 3416.59551608257 3633.27558994152 3763.28848378441 3812.92525506663 4065.54360786719 4164.50712294915 4186.55601646518 4422.00295612978 4682.06584184593 4719.97430799707 3226.75445329997 3443.39881471014 3523.21985293906 3691.6447099318  3759.2696633493  3889.69608472764 4009.08922949553 4241.62637035771 4357.33119894127 4844.63164808038 4619.19324092786 4833.11215572532
 60.14305         1079.9339372708  1175.11785280342 1210.67388548611 1315.3405609521  1469.75928151435 1600.90957782598 1737.20780674263 1884.42779609442 1983.63574949299 2193.10707356704 2335.8294620382  2717.68221270658 1097.64385381329 1163.18907666215 1253.50542935221 1386.69820163236 1510.06640510209 1619.72135923859 1723.39484300642 1915.66662875864 2049.12406459281 2301.7740971732  2544.98923625008 3112.23971301519 135.35671233543  133.612547160561 104.842941640862 112.974681631134 115.1762379712   116.331223340613 121.369230239729 99.937385552689  171.358673023819 182.66598183515  153.002533363732 157.836213885169 387.984893530212 -158.06607429426 296.615475474031 245.733196847069 309.247631592818 424.186483769627 526.233729706246 551.273215645204 623.502561470032 655.619559307548 737.360360882277 863.616991028382 5086.25736231272 5102.07953524712 5024.38152868469 5146.10708964586 5023.63894820818 4977.22051286655 4929.1878621477  4940.08796258658 4862.00832759126 4719.87325174887 4714.03041590703 4786.02939952868 4685.55255594318 4634.57775031126 4706.68352991231 4398.36558526428 4229.13890614984 4361.73556576642 4207.49625208608 4091.37073716657 4022.88574987615 3830.97928333254 3690.63392817119 3446.69514933158 3198.62256199734 3304.76224373723 3425.6299514261  3640.64472224845 3743.85973027006 3827.16075210844 4066.67818516633 4169.04556741239 4198.05692136052 4446.61936326997 4676.79640017154 4735.81080471705 3233.9023532487  3443.94807975426 3543.1020889461  3687.34168428522 3742.28783906995 3896.70106410118 4023.74984200795 4232.26381258255 4356.95551035052 4879.35748851004 4625.83522868851 4846.87352287457
 60.143055        1079.08200281747 1173.76781806067 1212.42590228108 1320.55043397374 1478.06244075618 1597.88637464473 1738.61034780503 1879.57764778422 1989.33831868063 2192.40468010964 2335.19873895518 2722.41222999599 1101.84633927376 1168.85068568956 1260.43087250913 1379.48677491048 1509.90883717569 1614.46779452038 1733.83561403183 1909.39763769732 2059.55646310191 2304.36983778713 2556.48929253515 3130.70111811754 143.2804867422   137.378295139704 103.582172300316 112.457411206697 115.411004148423 121.99864200552  123.069511993133 98.9491290996401 163.010900296703 186.347543106713 152.904328959729 162.700113113224 385.216869217817 -134.15691876227 341.452700486869 246.452917549712 309.149984586772 430.222983270742 527.105088806414 541.959486065937 623.814341976243 660.451960148676 735.694992544112 864.686318627999 5079.76788101499 5104.92959638952 5039.08272022033 5172.75744392748 5034.53754520871 4977.04190427635 4917.53010422351 4948.80795420581 4848.21898183924 4723.84714394806 4704.29550831275 4781.16682747872 4665.93842895153 4617.43463056117 4686.43120072052 4388.93607905408 4236.73920660133 4355.47475277914 4203.04470399696 4091.37073716657 4003.11372894219 3840.58985260669 3683.51707480644 3430.53670679413 3192.7546086987  3321.43471177787 3430.78370131318 3650.83845726363 3724.95174012845 3837.35860548554 4066.926376926   4151.64035970204 4198.72687506669 4480.64390228779 4683.54789273199 4741.7374967298  3247.74526896072 3442.45722433325 3555.17095139805 3694.08370727408 3727.54208203094 3906.70456732201 4035.63682704341 4227.90537689094 4371.1905235957  4896.34295535657 4633.41520548077 4855.13034884243
 60.14306         1069.81720934092 1170.62751494817 1216.19438495506 1328.89090156261 1485.82774303052 1594.19134755804 1727.72400074655 1872.79733825769 1989.18692516457 2188.26836202424 2326.81916292023 2724.07189069432 1098.89324269414 1172.9407463681  1267.73505006473 1374.92955871785 1507.1120485561  1613.67408850671 1732.16509902842 1907.6917930475  2072.00803236877 2300.96292420873 2559.36429929497 3133.41603428781 155.259369361603 145.052793840548 103.250390868264 111.646554808033 114.252824834335 118.866647448362 123.857824103667 96.3961342835971 159.433283563624 191.138616194652 148.681537714498 169.648540873146 353.845915205076 -237.76326193434 393.954408126756 238.844441774467 304.072346977146 434.464847560766 526.971034425634 536.095284357598 623.332502206533 660.48802343285  734.464068984904 865.795247820073 5064.33345405427 5109.80924812461 5059.39030213908 5187.67368418734 5045.84936650811 4976.6176979732  4906.38120879702 4952.2129003213  4828.59027663743 4719.59600739118 4694.21600631436 4771.86452190226 4646.12933326294 4597.47094832505 4668.31606042385 4365.85862644568 4227.66109250059 4337.15953270836 4206.09968672619 4100.9735228252  3983.93572984672 3850.66025074842 3673.41854928195 3418.76812210808 3193.64970540328 3330.22411525963 3431.75825609463 3659.77371052046 3707.08528651229 3851.91327953272 4067.81276246548 4126.35914319957 4204.86814349762 4516.72360881682 4673.00901943373 4745.0727613675  3258.51618342567 3437.42557531451 3569.07108139358 3700.39020565617 3718.83477320358 3913.83553354165 4044.69736066556 4224.03120599327 4389.51654028515 4878.72840596224 4640.28536210295 4855.16910328658
 60.143065        1062.7354996275  1165.02193146838 1216.42578168662 1333.35316586782 1491.10545785601 1590.35235715985 1718.57412727533 1865.3736456866  1985.14970929443 2186.6294423692  2319.79112927824 2725.9804959391  1099.12040556926 1174.109333728   1272.83895367054 1372.07503952482 1508.29379117449 1613.06935681989 1735.50614942708 1906.24183238323 2081.59910502176 2293.82462885631 2562.71847628525 3123.64235264514 164.674677604918 141.620719472881 104.51116020881  112.205766146879 114.002407801522 110.663804889052 122.451226925842 96.7667301786059 157.598608773495 198.098280874858 144.655155277274 173.176204071943 302.637444197695 -363.95047485331 425.762013039076 232.469772637887 298.067063555056 434.62799644263  522.145048080694 529.809473414335 622.113726852136 659.838895323022 733.776199742141 867.062593050921 5045.82966987478 5123.84363276589 5073.88386272924 5184.6904264244  5052.20258449262 4984.92310643193 4894.60780030516 4959.72870788353 4806.07707240326 4724.86372915515 4691.97613217144 4776.93850676214 4624.01956887054 4574.83323294953 4656.00184721627 4380.99546615918 4216.89402274395 4321.4607726477  4201.64813863707 4107.37537282671 3965.26688492814 3845.69402039454 3670.08863634713 3406.11223725133 3203.91028718134 3334.89283362257 3431.02952421503 3677.50437358965 3691.95287972288 3873.39419589757 4064.51542937911 4099.65868187465 4212.6842996015  4543.39519461809 4646.90881284242 4746.96834022484 3264.63756456038 3424.78270947935 3579.83191141515 3696.0871800096  3715.02209793054 3928.97938620701 4039.65198792361 4233.07092057246 4404.87868045146 4832.93057446529 4646.09076371343 4852.88198539598
 60.14307         1049.74349068336 1154.33904271166 1217.64888215504 1336.34358647433 1491.9794785058  1584.68983929321 1716.97123077433 1859.3357123647  1976.52015875494 2186.62944713254 2309.78970017196 2735.27455735738 1097.34097383108 1175.43910351593 1277.99696376295 1367.06710591447 1510.73604835337 1614.50557093123 1736.92609457202 1907.09477032542 2101.45430895865 2285.46957653263 2563.31743724545 3113.4614397908  167.98401827697  136.663279063052 106.899986873958 113.463992085923 113.939803662726 100.820393718319 121.647457211022 98.5785327334007 152.094583353311 204.049298589181 150.252808553171 174.619338738873 263.885087325662 -475.52653780276 451.821256346574 228.459899787538 290.743547041292 437.782204839449 518.994751211581 523.293694648143 622.425507358348 657.999698644999 733.631382606155 868.686376786246 5031.79836387922 5136.32342997653 5092.03194695616 5173.9507033333  5054.78519537734 4993.83132978402 4886.02640395074 4963.63195313727 4788.06650729833 4719.87326302998 4689.39165310821 4778.41842223885 4608.65582611205 4559.63153537736 4666.789548394   4386.95094854837 4185.6483946521  4319.49843049179 4179.56498750733 4122.8562342575  3963.14544199324 3845.46408350817 3670.52390012213 3398.21982171923 3219.84819171802 3338.89761356965 3427.75464632636 3694.87147920684 3673.50557465251 3885.49118362622 4063.06176817397 4083.62593144905 4228.98657233048 4563.53589643728 4626.0780479255  4748.98390266055 3275.12919479326 3416.57317737395 3585.41289860862 3690.63434388214 3710.95182360577 3944.9547520566  4032.62544993424 4241.62637035771 4418.15356439501 4793.04620338912 4643.55566692084 4845.16784467613
 60.143075        1037.60341456763 1147.94104730139 1223.40077230274 1338.65648819661 1488.58426717002 1578.21153128075 1711.29430040135 1858.64283576076 1967.78967304452 2190.9998979582  2304.56372855332 2747.30703917524 1098.4767789636  1175.78161863494 1281.76627739103 1364.61321627524 1510.10578626468 1616.43313213327 1736.59198953215 1912.21232509791 2121.05711976016 2283.11717345038 2560.80180267489 3101.51582521193 169.988266953173 136.329605087905 111.94306499552  113.645736048363 114.190220934351 85.3095639537936 121.322858134432 106.155161613186 147.691363297109 203.444110255747 162.331955490227 172.802057412857 205.295216538706 -579.13288160819 444.156774633189 229.693705641781 285.763555692737 438.162886393604 515.442289154639 522.680445170889 621.603543871844 656.557191489707 732.074621595813 870.230950084948 5035.04309917565 5141.54852801425 5104.5736509387  5128.60529215726 5059.89876568569 5008.34347396372 4884.31474166736 4967.90891767594 4779.69441280159 4696.49199504549 4693.35456236883 4787.08647648192 4602.26075765261 4557.47033259386 4677.17016064851 4390.67312125528 4189.02630596387 4310.52770230947 4155.29970433461 4130.36387326908 3961.87258244744 3847.34938186524 3662.25355896574 3401.95587944485 3239.8058082423  3339.89881112934 3422.20580156502 3716.92294421194 3663.57086514998 3890.32678538915 4061.57265223972 4079.13426690835 4246.40545047154 4573.94877712372 4604.34158971178 4740.46578327275 3282.18650611143 3421.57539241447 3581.99455353287 3697.91641738339 3713.53825936766 3953.29521660556 4029.82540726459 4250.77369933556 4427.29570058517 4754.67164578611 4636.81228865702 4840.05092364694
